ÓÒ¹ÉÖ±¼¡	ÓÒ¹É¶þÍ·¼¡	×óëÖÇ°¼¡	ÓÒëÖÇ°¼¡	×óëè³¦¼¡	×ó¹ÉÖ±¼¡	×ó¹É¶þ	ÓÒëè³¦¼¡	
-34.5	-0.1	-69.0	24.5	-29.6	-29.6	-49.3	-24.7	
-27.1	-7.5	-71.4	41.7	-41.9	-39.4	-59.1	-29.6	
-17.3	-34.5	-96.0	120.5	-27.1	-44.4	-46.8	-37.0	
-14.8	-32.1	-78.8	71.3	-14.8	-39.4	-44.4	-29.6	
-22.2	-37.0	-51.7	-2.5	-22.2	-24.7	-27.1	-17.3	
-17.3	-34.5	-17.3	-169.8	-22.2	-24.7	-0.1	-14.8	
-14.8	-32.1	-5.0	-307.6	2.4	-14.8	-0.1	-22.2	
-9.9	-29.6	19.6	-209.2	4.8	-7.5	44.2	-34.5	
-12.4	-29.6	12.2	-118.2	22.1	12.2	44.2	-14.8	
-12.4	-2.5	19.6	-108.3	-9.9	7.3	31.9	-12.4	
-0.1	9.8	34.4	-76.3	7.3	12.2	24.5	-14.8	
-19.8	-19.8	44.2	-49.3	12.2	24.5	36.8	2.4	
-32.1	-22.2	19.6	-44.4	9.8	29.4	27.0	2.4	
-27.1	-44.4	12.2	-49.3	19.6	17.1	17.1	-17.3	
-32.1	-56.7	12.2	-46.8	7.3	31.9	12.2	-37.0	
-32.1	-39.4	-0.1	-41.9	-0.1	17.1	-5.0	-37.0	
-41.9	-27.1	-12.4	-71.4	2.4	12.2	-29.6	-41.9	
-39.4	-24.7	-29.6	-61.6	-14.8	17.1	-29.6	-22.2	
-34.5	-9.9	-32.1	-56.7	-22.2	-0.1	-32.1	34.4	
-24.7	-19.8	-29.6	9.8	-2.5	-2.5	-24.7	9.8	
-17.3	-24.7	-37.0	41.7	9.8	-9.9	-5.0	4.8	
-27.1	-17.3	-37.0	24.5	-32.1	-7.5	2.4	-24.7	
-14.8	-14.8	-39.4	51.6	-73.9	-14.8	4.8	-22.2	
-7.5	2.4	-41.9	4.8	-54.2	-32.1	4.8	-22.2	
-7.5	17.1	-51.7	24.5	-32.1	-14.8	-24.7	-14.8	
14.7	-7.5	-27.1	61.4	-39.4	4.8	-27.1	-2.5	
12.2	-22.2	-7.5	29.4	-5.0	-5.0	-32.1	-5.0	
2.4	-37.0	-5.0	27.0	24.5	22.1	-32.1	-27.1	
-2.5	-41.9	9.8	-88.6	31.9	19.6	-5.0	-9.9	
-7.5	-51.7	14.7	-78.8	4.8	22.1	39.3	-7.5	
2.4	-49.3	14.7	-32.1	9.8	31.9	46.7	-12.4	
-17.3	-32.1	14.7	-61.6	17.1	34.4	61.4	-12.4	
-22.2	-19.8	27.0	-69.0	14.7	29.4	54.0	-7.5	
-27.1	-29.6	22.1	-93.6	4.8	31.9	39.3	-0.1	
-27.1	2.4	12.2	-69.0	2.4	29.4	27.0	2.4	
-37.0	-12.4	-9.9	-59.1	-17.3	19.6	-2.5	-12.4	
-32.1	-19.8	-14.8	-54.2	-32.1	14.7	-22.2	-24.7	
-44.4	-12.4	-29.6	2.4	-29.6	-2.5	-44.4	-9.9	
-27.1	-17.3	-37.0	63.9	-19.8	2.4	-49.3	4.8	
-34.5	-17.3	-44.4	118.0	-24.7	-17.3	-41.9	-14.8	
-29.6	-24.7	-51.7	120.5	-34.5	-22.2	-51.7	-19.8	
-14.8	-24.7	-66.5	44.2	-64.0	-37.0	-76.3	-24.7	
-7.5	-17.3	-76.3	86.0	-46.8	-37.0	-96.0	-32.1	
2.4	-17.3	-71.4	95.9	-14.8	-29.6	-76.3	-39.4	
14.7	-19.8	-44.4	46.7	-41.9	-37.0	-76.3	-14.8	
-5.0	-32.1	-37.0	-132.9	-66.5	-22.2	-54.2	-9.9	
9.8	-37.0	-17.3	-100.9	-12.4	-19.8	14.7	-9.9	
4.8	-34.5	-9.9	24.5	66.3	-22.2	39.3	-29.6	
22.1	-27.1	2.4	49.1	63.9	-7.5	59.0	-27.1	
22.1	-22.2	4.8	51.6	34.4	4.8	31.9	-19.8	
12.2	-24.7	24.5	73.7	68.8	2.4	51.6	-0.1	
4.8	-19.8	24.5	-2.5	27.0	12.2	88.5	19.6	
12.2	2.4	39.3	-157.5	14.7	14.7	36.8	34.4	
-2.5	4.8	34.4	-81.3	31.9	4.8	12.2	4.8	
-7.5	4.8	22.1	-9.9	14.7	-2.5	-7.5	-27.1	
-9.9	-5.0	14.7	-91.1	-17.3	-7.5	-29.6	-12.4	
-7.5	-24.7	-7.5	-100.9	-37.0	-19.8	-37.0	-22.2	
-14.8	-44.4	-27.1	-98.5	-44.4	-24.7	-29.6	-29.6	
-22.2	-34.5	-34.5	-73.9	-64.0	-24.7	-37.0	-14.8	
-27.1	-14.8	-39.4	-100.9	-41.9	-37.0	-32.1	12.2	
-27.1	-19.8	-44.4	-44.4	-34.5	-44.4	-29.6	14.7	
-14.8	-12.4	-64.0	-56.7	-24.7	-44.4	-29.6	19.6	
-7.5	-12.4	-81.3	-81.3	-14.8	-51.7	-27.1	7.3	
-7.5	-14.8	-76.3	-64.0	-24.7	-51.7	-7.5	-37.0	
-2.5	-22.2	-41.9	-32.1	-27.1	-51.7	-5.0	-39.4	
2.4	-37.0	-41.9	-39.4	-27.1	-46.8	-22.2	-14.8	
14.7	-49.3	-24.7	-41.9	-0.1	-29.6	-51.7	-64.0	
22.1	-41.9	-9.9	-14.8	39.3	-32.1	-34.5	-14.8	
9.8	-41.9	12.2	-22.2	46.7	-34.5	-37.0	2.4	
19.6	-41.9	31.9	-54.2	36.8	-17.3	-14.8	-5.0	
4.8	-34.5	24.5	-32.1	41.7	-14.8	-9.9	-12.4	
-2.5	-17.3	39.3	9.8	4.8	-7.5	19.6	-41.9	
2.4	-22.2	51.6	122.9	-12.4	-7.5	24.5	-46.8	
9.8	-14.8	36.8	150.0	-9.9	-0.1	-9.9	-44.4	
-9.9	-29.6	12.2	216.4	-17.3	-5.0	-27.1	-32.1	
-5.0	-32.1	-5.0	162.3	14.7	-17.3	-39.4	-19.8	
2.4	-7.5	-2.5	122.9	-14.8	-34.5	-46.8	-9.9	
-0.1	19.6	-2.5	-147.7	-14.8	-54.2	-27.1	24.5	
-7.5	12.2	-27.1	-214.1	-5.0	-51.7	-37.0	-46.8	
-2.5	-9.9	-29.6	-174.7	-2.5	-49.3	-41.9	-86.2	
2.4	-19.8	-81.3	-108.3	-66.5	-44.4	-54.2	-41.9	
4.8	-34.5	-115.7	-73.9	-100.9	-59.1	-54.2	-37.0	
31.9	-32.1	-78.8	-37.0	-142.8	-56.7	-54.2	22.1	
12.2	-19.8	-56.7	-54.2	-83.7	-64.0	-46.8	-9.9	
17.1	-5.0	-34.5	-34.5	-0.1	-49.3	-37.0	-9.9	
14.7	7.3	-29.6	-5.0	51.6	-41.9	-37.0	19.6	
14.7	2.4	-19.8	125.4	34.4	-32.1	-46.8	4.8	
27.0	2.4	-2.5	245.9	12.2	-14.8	-29.6	-44.4	
17.1	-14.8	27.0	260.7	-49.3	-22.2	-19.8	-71.4	
14.7	-54.2	4.8	29.4	-120.6	-12.4	-19.8	7.3	
19.6	-64.0	24.5	-110.8	-46.8	-9.9	17.1	34.4	
-0.1	-69.0	34.4	-93.6	9.8	-0.1	39.3	54.0	
-12.4	-29.6	39.3	-169.8	-14.8	7.3	86.0	56.5	
-2.5	27.0	31.9	-243.6	-34.5	9.8	71.3	9.8	
-14.8	-0.1	17.1	-142.8	-64.0	2.4	46.7	-69.0	
-19.8	-12.4	-5.0	-115.7	-64.0	-0.1	19.6	-96.0	
-2.5	7.3	-9.9	-132.9	9.8	-2.5	7.3	-49.3	
-7.5	-2.5	-37.0	-71.4	44.2	-5.0	-22.2	2.4	
-0.1	-2.5	-46.8	63.9	63.9	-19.8	-61.6	54.0	
-17.3	-5.0	-39.4	174.6	22.1	-12.4	-88.6	36.8	
-9.9	-14.8	-54.2	51.6	22.1	-22.2	-73.9	-19.8	
-14.8	-17.3	-51.7	-142.8	44.2	-22.2	-54.2	-2.5	
-14.8	-29.6	-29.6	-221.5	-56.7	-29.6	-27.1	24.5	
-7.5	-24.7	-41.9	29.4	-49.3	-37.0	-49.3	-37.0	
-17.3	-17.3	-34.5	73.7	22.1	-32.1	-34.5	-83.7	
-19.8	-0.1	-44.4	24.5	41.7	-12.4	-17.3	-61.6	
-24.7	4.8	-32.1	78.6	27.0	-24.7	-12.4	-88.6	
-27.1	-0.1	-7.5	93.4	19.6	-17.3	-17.3	-88.6	
-14.8	-19.8	9.8	174.6	36.8	-17.3	2.4	-110.8	
-12.4	-17.3	12.2	113.1	59.0	2.4	29.4	-17.3	
-7.5	-7.5	34.4	-51.7	31.9	9.8	122.9	51.6	
-9.9	-7.5	22.1	-12.4	12.2	2.4	61.4	90.9	
-19.8	-17.3	46.7	-189.5	-19.8	14.7	4.8	100.8	
-24.7	-22.2	44.2	-83.7	9.8	14.7	-7.5	76.2	
-12.4	-39.4	24.5	-22.2	-2.5	17.1	-22.2	46.7	
-24.7	-44.4	12.2	-105.9	-39.4	-0.1	-51.7	-2.5	
-41.9	-32.1	-0.1	-128.0	-29.6	-5.0	-46.8	-71.4	
-49.3	-22.2	-37.0	-187.0	-24.7	-9.9	-12.4	-93.6	
-32.1	-14.8	-88.6	-66.5	-44.4	-37.0	-5.0	-103.4	
-7.5	-5.0	-73.9	-19.8	-86.2	-34.5	-32.1	-81.3	
-22.2	46.7	-51.7	-0.1	-118.2	-34.5	-7.5	-64.0	
-2.5	12.2	-29.6	-19.8	-108.3	-44.4	19.6	-41.9	
4.8	-0.1	-66.5	-206.7	-9.9	-51.7	-0.1	41.7	
14.7	-19.8	-49.3	-59.1	56.5	-44.4	-17.3	22.1	
7.3	-22.2	-27.1	-19.8	49.1	-49.3	-12.4	-71.4	
17.1	-24.7	-34.5	4.8	44.2	-51.7	-9.9	-110.8	
17.1	-29.6	-22.2	-41.9	81.1	-46.8	-2.5	-37.0	
4.8	-22.2	-14.8	-103.4	68.8	-41.9	7.3	41.7	
2.4	-32.1	9.8	-22.2	22.1	-27.1	-0.1	61.4	
2.4	-34.5	7.3	4.8	-2.5	-29.6	-7.5	71.3	
-17.3	-17.3	24.5	22.1	22.1	-37.0	7.3	66.3	
-32.1	-7.5	51.6	-56.7	46.7	-22.2	9.8	-22.2	
-41.9	-22.2	51.6	-56.7	24.5	-22.2	4.8	-66.5	
-49.3	-12.4	34.4	-14.8	12.2	-14.8	2.4	-34.5	
-39.4	-14.8	19.6	-22.2	-14.8	-22.2	-19.8	59.0	
-32.1	-14.8	-5.0	-27.1	-32.1	-41.9	-12.4	93.4	
-46.8	-2.5	-14.8	-69.0	-61.6	-44.4	-41.9	-5.0	
-46.8	7.3	-17.3	-54.2	-29.6	-54.2	-56.7	-71.4	
-44.4	-2.5	-71.4	-39.4	-46.8	-64.0	-41.9	-66.5	
-46.8	-9.9	-76.3	24.5	-88.6	-78.8	-19.8	24.5	
-51.7	-12.4	-32.1	132.8	-22.2	-76.3	-51.7	24.5	
-32.1	-7.5	-44.4	186.9	9.8	-73.9	-76.3	-12.4	
-27.1	-9.9	-51.7	63.9	-66.5	-73.9	-46.8	14.7	
-24.7	-9.9	-39.4	-83.7	-54.2	-76.3	-44.4	-7.5	
-37.0	-14.8	-22.2	-27.1	-39.4	-81.3	-29.6	-34.5	
-24.7	-22.2	-0.1	93.4	-7.5	-54.2	-32.1	34.4	
-19.8	-29.6	12.2	68.8	2.4	-69.0	-7.5	-22.2	
-14.8	-27.1	4.8	19.6	7.3	-54.2	17.1	-29.6	
-17.3	-27.1	-9.9	-86.2	14.7	-44.4	29.4	-96.0	
-7.5	-22.2	4.8	-160.0	-9.9	-46.8	27.0	-103.4	
-5.0	-19.8	-5.0	-120.6	27.0	-46.8	39.3	-32.1	
-22.2	-17.3	9.8	-83.7	78.6	-37.0	-2.5	17.1	
-37.0	-24.7	17.1	-91.1	61.4	-22.2	-32.1	44.2	
-14.8	-14.8	31.9	-78.8	9.8	-22.2	-46.8	34.4	
-22.2	-24.7	22.1	-17.3	-7.5	-37.0	-46.8	-2.5	
-24.7	-27.1	7.3	46.7	-9.9	-41.9	-69.0	46.7	
-22.2	-14.8	-5.0	54.0	14.7	-51.7	-56.7	-0.1	
-17.3	-7.5	-5.0	93.4	-7.5	-46.8	-37.0	4.8	
-27.1	-2.5	-37.0	78.6	-9.9	-71.4	-24.7	-14.8	
-24.7	-17.3	-39.4	-9.9	-2.5	-56.7	-54.2	-46.8	
-29.6	-27.1	-54.2	-46.8	-64.0	-56.7	-54.2	-34.5	
-5.0	-22.2	-76.3	-24.7	-152.6	-44.4	-69.0	-32.1	
-2.5	-5.0	-71.4	-9.9	-91.1	-54.2	-49.3	-44.4	
-12.4	-0.1	-66.5	-41.9	-29.6	-59.1	-51.7	7.3	
-19.8	-12.4	-54.2	-182.1	-24.7	-41.9	-22.2	36.8	
-17.3	-27.1	-34.5	-160.0	-103.4	-32.1	-5.0	14.7	
-17.3	-44.4	-17.3	-5.0	9.8	-27.1	12.2	9.8	
-14.8	-66.5	4.8	36.8	78.6	-22.2	7.3	-64.0	
-12.4	-66.5	14.7	-24.7	24.5	-22.2	4.8	-150.1	
-22.2	-46.8	12.2	-5.0	71.3	-17.3	27.0	-128.0	
-27.1	-49.3	31.9	-41.9	83.6	-5.0	29.4	-7.5	
-24.7	-41.9	29.4	-34.5	81.1	7.3	36.8	46.7	
-29.6	-44.4	34.4	-17.3	41.7	9.8	14.7	41.7	
-41.9	-39.4	31.9	27.0	-81.3	7.3	9.8	9.8	
-32.1	-17.3	14.7	-2.5	-118.2	19.6	-5.0	-22.2	
-32.1	-19.8	14.7	-12.4	-59.1	4.8	-14.8	-98.5	
-37.0	-17.3	-27.1	7.3	-54.2	-2.5	-34.5	-155.1	
-39.4	-2.5	-24.7	27.0	9.8	-12.4	-46.8	-128.0	
-46.8	-2.5	-41.9	9.8	17.1	-29.6	-39.4	-88.6	
-44.4	-12.4	-39.4	-9.9	-46.8	-44.4	-41.9	44.2	
-44.4	-7.5	-37.0	-34.5	-49.3	-44.4	-66.5	51.6	
-34.5	-7.5	-46.8	-56.7	-39.4	-46.8	-56.7	71.3	
-24.7	-7.5	-54.2	-54.2	-37.0	-46.8	-41.9	51.6	
-32.1	-9.9	-69.0	27.0	-29.6	-56.7	-59.1	-51.7	
-17.3	-32.1	-46.8	130.3	-14.8	-44.4	-51.7	-41.9	
-32.1	-39.4	-29.6	86.0	36.8	-46.8	-56.7	71.3	
-29.6	-41.9	-5.0	125.4	49.1	-39.4	-24.7	39.3	
-17.3	-41.9	17.1	100.8	51.6	-27.1	-5.0	-54.2	
-19.8	-34.5	14.7	-54.2	36.8	-9.9	22.1	-9.9	
-7.5	-34.5	19.6	-7.5	24.5	-19.8	66.3	-9.9	
-19.8	-19.8	17.1	59.0	24.5	-27.1	78.6	-100.9	
-32.1	-14.8	29.4	-32.1	31.9	-27.1	39.3	-96.0	
-37.0	-2.5	19.6	-78.8	9.8	-17.3	14.7	-51.7	
-37.0	4.8	22.1	-83.7	-17.3	-24.7	22.1	-27.1	
-34.5	2.4	27.0	-93.6	-51.7	-32.1	17.1	-135.4	
-37.0	14.7	4.8	-132.9	-37.0	-27.1	-14.8	-73.9	
-41.9	12.2	-14.8	-164.9	-0.1	-34.5	-44.4	41.7	
-39.4	-2.5	-61.6	-61.6	-0.1	-44.4	-54.2	113.1	
-32.1	9.8	-44.4	-7.5	-41.9	-49.3	-37.0	31.9	
-41.9	-5.0	-39.4	-41.9	-37.0	-44.4	-9.9	-98.5	
-41.9	2.4	-49.3	-27.1	-41.9	-51.7	-22.2	-100.9	
-32.1	-5.0	-51.7	-41.9	-69.0	-66.5	-27.1	-103.4	
-27.1	-2.5	-78.8	-196.9	-59.1	-61.6	-0.1	49.1	
-19.8	-7.5	-64.0	-108.3	-61.6	-51.7	-2.5	186.9	
-29.6	-5.0	-49.3	-91.1	-59.1	-41.9	-14.8	137.7	
-27.1	-7.5	-34.5	-0.1	-19.8	-29.6	-12.4	81.1	
-34.5	-7.5	-24.7	56.5	41.7	-34.5	4.8	100.8	
-19.8	-24.7	-5.0	81.1	95.9	-37.0	27.0	78.6	
-7.5	-14.8	19.6	110.6	59.0	-34.5	39.3	59.0	
-9.9	-12.4	19.6	29.4	34.4	-24.7	12.2	51.6	
-17.3	-22.2	29.4	14.7	2.4	-12.4	22.1	19.6	
-29.6	-19.8	22.1	27.0	9.8	-14.8	14.7	-17.3	
-34.5	-24.7	34.4	-105.9	24.5	-2.5	19.6	-27.1	
-44.4	-22.2	41.7	-169.8	-5.0	-7.5	22.1	-61.6	
-51.7	-12.4	24.5	-100.9	-12.4	-5.0	-0.1	-12.4	
-44.4	-14.8	4.8	-37.0	-39.4	7.3	2.4	29.4	
-64.0	-9.9	-9.9	-39.4	-46.8	-9.9	-17.3	-9.9	
-44.4	-7.5	-22.2	-27.1	-54.2	-7.5	-27.1	-59.1	
-39.4	-7.5	-44.4	-39.4	-56.7	-9.9	-32.1	-61.6	
-37.0	-5.0	-39.4	-73.9	-27.1	-2.5	-29.6	-14.8	
-37.0	-22.2	-44.4	-59.1	-19.8	-7.5	-46.8	-39.4	
-37.0	-32.1	-59.1	-44.4	-22.2	-14.8	-54.2	-5.0	
-29.6	-27.1	-61.6	-41.9	-17.3	-32.1	-32.1	4.8	
-32.1	-49.3	-56.7	-7.5	-22.2	-14.8	-32.1	-7.5	
-24.7	-34.5	-39.4	14.7	-24.7	-14.8	-19.8	4.8	
-27.1	-39.4	-32.1	7.3	2.4	-17.3	-0.1	-27.1	
-29.6	-32.1	-9.9	7.3	27.0	-2.5	12.2	-64.0	
-22.2	-54.2	2.4	-5.0	27.0	7.3	12.2	-51.7	
-19.8	-32.1	19.6	49.1	17.1	12.2	22.1	-27.1	
-24.7	-37.0	22.1	122.9	-0.1	29.4	17.1	-5.0	
-24.7	-34.5	24.5	145.1	4.8	36.8	29.4	22.1	
-22.2	-27.1	29.4	118.0	7.3	31.9	24.5	61.4	
-29.6	-24.7	27.0	-162.4	12.2	39.3	19.6	93.4	
-32.1	-14.8	34.4	-179.7	-7.5	46.7	17.1	-59.1	
-37.0	-12.4	24.5	-91.1	-37.0	61.4	12.2	-96.0	
-29.6	-17.3	-24.7	2.4	-81.3	49.1	-7.5	-120.6	
-41.9	-27.1	-32.1	22.1	-86.2	44.2	-27.1	-86.2	
-41.9	-5.0	-19.8	-5.0	-46.8	39.3	-39.4	-54.2	
-44.4	-14.8	-22.2	-2.5	-44.4	27.0	-41.9	-37.0	
-46.8	-27.1	-27.1	-7.5	-39.4	4.8	-37.0	17.1	
-34.5	-32.1	-54.2	-49.3	-27.1	12.2	-39.4	22.1	
-32.1	-29.6	-71.4	-19.8	7.3	22.1	-34.5	-14.8	
-32.1	-39.4	-73.9	-7.5	-17.3	4.8	-7.5	-17.3	
-24.7	-44.4	-46.8	-69.0	-22.2	2.4	4.8	-32.1	
-19.8	-46.8	-32.1	-130.5	-2.5	-5.0	34.4	-34.5	
-19.8	-37.0	-32.1	-86.2	-9.9	7.3	41.7	-37.0	
-14.8	-44.4	-2.5	-27.1	-5.0	-2.5	54.0	-17.3	
-19.8	-37.0	14.7	49.1	-14.8	12.2	66.3	-59.1	
-17.3	-39.4	17.1	49.1	-32.1	14.7	66.3	-66.5	
-22.2	-41.9	22.1	49.1	-51.7	27.0	63.9	-54.2	
-34.5	-34.5	19.6	125.4	-32.1	14.7	71.3	-19.8	
-34.5	-44.4	27.0	36.8	27.0	12.2	83.6	14.7	
-34.5	-44.4	36.8	-76.3	41.7	22.1	68.8	-14.8	
-56.7	-37.0	36.8	-78.8	34.4	22.1	68.8	-24.7	
-66.5	-41.9	19.6	-46.8	27.0	19.6	59.0	27.0	
-69.0	-27.1	7.3	-115.7	22.1	2.4	59.0	54.0	
-103.4	-24.7	-17.3	-93.6	-0.1	-0.1	46.7	14.7	
-91.1	-27.1	-19.8	-64.0	29.4	-2.5	51.6	-2.5	
-93.6	-22.2	-39.4	-41.9	9.8	-9.9	63.9	34.4	
-88.6	-29.6	-41.9	-34.5	-140.3	-17.3	88.5	19.6	
-69.0	-19.8	-54.2	-34.5	-187.0	-27.1	105.7	-24.7	
-69.0	-17.3	-73.9	-27.1	-172.3	-32.1	118.0	-39.4	
-49.3	-12.4	-61.6	-27.1	-100.9	-37.0	142.6	-19.8	
-17.3	-22.2	-49.3	-24.7	14.7	-41.9	147.5	-27.1	
-9.9	-22.2	-41.9	-32.1	44.2	-37.0	174.6	-29.6	
36.8	-14.8	-32.1	-12.4	98.3	-24.7	194.3	-19.8	
71.3	-14.8	-12.4	-22.2	90.9	-12.4	231.2	-14.8	
68.8	-22.2	4.8	-0.1	59.0	-19.8	250.8	-19.8	
27.0	-14.8	19.6	39.3	51.6	-19.8	277.9	-12.4	
9.8	-24.7	17.1	17.1	68.8	2.4	307.4	-24.7	
17.1	-27.1	29.4	-0.1	17.1	-14.8	324.6	-9.9	
-19.8	-27.1	31.9	-54.2	-115.7	-9.9	327.1	7.3	
-32.1	-22.2	39.3	19.6	-221.5	-2.5	332.0	9.8	
-64.0	-7.5	34.4	49.1	-83.7	-5.0	329.6	-2.5	
-71.4	-2.5	14.7	-39.4	115.5	-0.1	307.4	7.3	
-96.0	4.8	-0.1	-14.8	125.4	-5.0	292.7	-0.1	
-103.4	2.4	-7.5	-2.5	49.1	-17.3	287.7	-2.5	
-64.0	4.8	-17.3	56.5	4.8	-39.4	258.2	-27.1	
-34.5	-7.5	-32.1	29.4	24.5	-46.8	233.6	-34.5	
-14.8	-5.0	-39.4	-76.3	36.8	-61.6	218.9	-22.2	
-5.0	-7.5	-44.4	-120.6	-2.5	-41.9	189.3	-49.3	
22.1	-0.1	-59.1	-59.1	-56.7	-64.0	167.2	-59.1	
49.1	-19.8	-64.0	-39.4	-88.6	-66.5	167.2	-37.0	
17.1	-29.6	-46.8	-14.8	-69.0	-61.6	147.5	-32.1	
4.8	-24.7	-37.0	-34.5	-76.3	-54.2	154.9	-24.7	
22.1	-41.9	-32.1	-29.6	-73.9	-51.7	142.6	-22.2	
4.8	-37.0	-17.3	-32.1	-17.3	-59.1	110.6	-9.9	
-7.5	-39.4	-17.3	-22.2	100.8	-46.8	110.6	-17.3	
-7.5	-44.4	4.8	-24.7	27.0	-34.5	108.2	-12.4	
-14.8	-49.3	27.0	-5.0	-61.6	-27.1	88.5	-5.0	
-27.1	-41.9	22.1	-0.1	-49.3	-34.5	93.4	4.8	
-14.8	-46.8	27.0	61.4	9.8	-19.8	76.2	-7.5	
-5.0	-34.5	31.9	44.2	-12.4	-22.2	66.3	2.4	
-2.5	-29.6	31.9	22.1	17.1	-29.6	41.7	9.8	
14.7	-9.9	14.7	90.9	41.7	-2.5	24.5	-14.8	
17.1	-5.0	7.3	-59.1	90.9	2.4	17.1	-7.5	
9.8	-14.8	-17.3	-27.1	73.7	-12.4	-32.1	-0.1	
-0.1	4.8	-29.6	7.3	-7.5	-17.3	-37.0	-9.9	
-12.4	-2.5	-37.0	46.7	-37.0	-14.8	-51.7	2.4	
-29.6	2.4	-39.4	-22.2	-46.8	-9.9	-59.1	-7.5	
-32.1	-5.0	-39.4	-123.1	-61.6	-14.8	-78.8	-14.8	
-27.1	-0.1	-56.7	-91.1	-59.1	-39.4	-78.8	-34.5	
-0.1	-19.8	-59.1	-39.4	-44.4	-44.4	-73.9	-51.7	
29.4	-29.6	-56.7	-17.3	-2.5	-37.0	-91.1	-27.1	
36.8	-34.5	-44.4	17.1	29.4	-24.7	-86.2	-17.3	
14.7	-39.4	-22.2	-5.0	24.5	-14.8	-73.9	-9.9	
-0.1	-44.4	-19.8	-187.0	9.8	-2.5	-86.2	-7.5	
-12.4	-56.7	-7.5	-160.0	14.7	14.7	-91.1	-7.5	
-2.5	-51.7	2.4	-71.4	12.2	19.6	-88.6	-2.5	
12.2	-54.2	17.1	-19.8	17.1	22.1	-100.9	2.4	
17.1	-49.3	24.5	-46.8	14.7	24.5	-118.2	2.4	
7.3	-51.7	24.5	-54.2	9.8	29.4	-115.7	-0.1	
-29.6	-41.9	31.9	-19.8	-5.0	19.6	-120.6	4.8	
-61.6	-56.7	27.0	-2.5	-0.1	9.8	-125.5	-0.1	
-64.0	-46.8	24.5	-12.4	-41.9	7.3	-130.5	9.8	
-69.0	-34.5	12.2	-19.8	-37.0	-2.5	-137.8	4.8	
-44.4	-46.8	-12.4	-27.1	-51.7	-7.5	-123.1	-5.0	
-51.7	-46.8	-29.6	-27.1	-44.4	-7.5	-123.1	-12.4	
-32.1	-51.7	-39.4	-32.1	22.1	-32.1	-132.9	-17.3	
-24.7	-41.9	-32.1	-51.7	39.3	-37.0	-125.5	-27.1	
-12.4	-44.4	-54.2	-32.1	-34.5	-34.5	-128.0	-29.6	
2.4	-34.5	-54.2	36.8	-54.2	-32.1	-128.0	-34.5	
31.9	-34.5	-69.0	88.5	-86.2	-34.5	-125.5	-39.4	
17.1	-22.2	-51.7	135.2	-69.0	-34.5	-100.9	-37.0	
61.4	-37.0	-37.0	135.2	-24.7	-39.4	-61.6	-51.7	
31.9	-19.8	-27.1	12.2	24.5	-22.2	-64.0	-34.5	
-9.9	-19.8	-19.8	-113.2	59.0	-22.2	-29.6	4.8	
7.3	-9.9	-9.9	-37.0	46.7	-12.4	-12.4	7.3	
31.9	-7.5	9.8	-22.2	14.7	4.8	-9.9	12.2	
9.8	-12.4	19.6	-34.5	24.5	17.1	-2.5	12.2	
-5.0	-12.4	17.1	14.7	-0.1	14.7	14.7	-0.1	
-17.3	-17.3	51.6	81.1	-0.1	17.1	27.0	2.4	
-5.0	-5.0	71.3	-54.2	17.1	24.5	31.9	4.8	
22.1	2.4	71.3	-32.1	-0.1	12.2	-0.1	-2.5	
9.8	2.4	63.9	-61.6	-2.5	7.3	7.3	7.3	
9.8	17.1	14.7	7.3	-0.1	-17.3	27.0	12.2	
41.7	-5.0	-19.8	179.5	-32.1	-34.5	56.5	-22.2	
22.1	-5.0	-64.0	44.2	-59.1	-44.4	103.2	-24.7	
17.1	2.4	-66.5	-44.4	-49.3	-59.1	137.7	-14.8	
36.8	-12.4	-56.7	-81.3	-17.3	-61.6	154.9	-29.6	
56.5	-7.5	-46.8	-88.6	-29.6	-88.6	110.6	-14.8	
51.6	2.4	-64.0	-100.9	-27.1	-78.8	100.8	-9.9	
34.4	-17.3	-64.0	-105.9	-78.8	-115.7	71.3	-24.7	
29.4	-14.8	-54.2	-115.7	-78.8	-105.9	29.4	-49.3	
29.4	-19.8	-37.0	-113.2	-37.0	-115.7	-7.5	-32.1	
12.2	-19.8	-39.4	-93.6	-32.1	-103.4	-9.9	-39.4	
4.8	-22.2	-24.7	-96.0	-59.1	-98.5	-61.6	-24.7	
-0.1	-29.6	-2.5	-64.0	-5.0	-88.6	-100.9	-17.3	
-22.2	-24.7	19.6	36.8	59.0	-71.4	-132.9	-14.8	
-14.8	-24.7	22.1	125.4	41.7	-66.5	-155.1	-24.7	
-17.3	-29.6	29.4	88.5	49.1	-69.0	-162.4	-0.1	
-44.4	-41.9	46.7	-24.7	36.8	-59.1	-164.9	14.7	
-73.9	-41.9	78.6	-120.6	2.4	-56.7	-157.5	-5.0	
-83.7	-29.6	88.5	-81.3	14.7	-64.0	-152.6	-5.0	
-100.9	-37.0	86.0	-137.8	-2.5	-61.6	-150.1	4.8	
-93.6	-37.0	63.9	41.7	-7.5	-73.9	-187.0	27.0	
-93.6	-41.9	51.6	115.5	9.8	-93.6	-236.2	-2.5	
-103.4	-34.5	34.4	-105.9	-0.1	-96.0	-221.5	-34.5	
-76.3	-34.5	-17.3	-157.5	-19.8	-110.8	-221.5	-24.7	
