ÓÒ¹ÉÖ±¼¡	ÓÒ¹É¶þÍ·¼¡	×óëÖÇ°¼¡	ÓÒëÖÇ°¼¡	×óëè³¦¼¡	×ó¹ÉÖ±¼¡	×ó¹É¶þ	ÓÒëè³¦¼¡	
110.6	280.4	-2.5	83.6	514.1	-100.9	194.3	-24.7	
273.0	253.3	56.5	108.2	154.9	196.7	191.8	-14.8	
398.4	216.4	54.0	221.3	90.9	543.6	179.5	-32.1	
479.6	186.9	31.9	248.4	-32.1	878.1	172.1	-32.1	
533.7	140.1	76.2	132.8	-86.2	1114.3	159.8	-17.3	
563.3	110.6	63.9	-54.2	36.8	1330.8	157.4	2.4	
565.7	51.6	2.4	-270.7	76.2	1473.5	177.0	22.1	
551.0	22.1	-32.1	-214.1	154.9	1596.5	150.0	27.0	
418.1	-34.5	-34.5	-216.6	29.4	1702.2	127.8	-7.5	
341.9	-91.1	-66.5	-285.4	-184.6	1842.5	113.1	-9.9	
273.0	-137.8	-69.0	-199.3	-319.9	2004.8	98.3	-7.5	
270.5	-199.3	-83.7	-123.1	-383.8	2113.1	73.7	-12.4	
243.5	-219.0	-61.6	-37.0	-381.4	2162.3	76.2	-39.4	
213.9	-246.1	-86.2	2.4	34.4	2184.4	63.9	-22.2	
184.4	-228.9	-78.8	46.7	472.2	2179.5	78.6	-9.9	
172.1	-248.5	-69.0	71.3	351.7	2206.5	78.6	2.4	
154.9	-283.0	-51.7	36.8	120.5	2154.9	81.1	-7.5	
122.9	-305.1	-49.3	-81.3	51.6	2122.9	88.5	-0.1	
73.7	-344.5	2.4	-150.1	90.9	2051.6	86.0	4.8	
36.8	-376.5	61.4	-132.9	204.1	1921.2	100.8	2.4	
-27.1	-442.9	66.3	-96.0	132.8	1778.5	83.6	2.4	
-71.4	-492.1	-0.1	-44.4	-34.5	1611.2	90.9	7.3	
-88.6	-455.2	19.6	-5.0	-37.0	1382.4	90.9	24.5	
-147.7	-420.7	63.9	54.0	-37.0	1129.1	113.1	14.7	
-187.0	-332.2	54.0	63.9	-7.5	964.2	125.4	7.3	
-223.9	-270.7	44.2	95.9	34.4	937.2	152.4	14.7	
-233.8	-383.8	27.0	41.7	36.8	910.1	130.3	12.2	
-248.5	-430.6	17.1	-37.0	39.3	865.8	157.4	12.2	
-278.1	-497.0	-0.1	-61.6	-59.1	789.6	186.9	14.7	
-287.9	-575.7	-14.8	19.6	-196.9	718.2	179.5	4.8	
-307.6	-592.9	-22.2	-22.2	-300.2	669.0	184.4	-2.5	
-346.9	-597.9	-34.5	-54.2	-319.9	624.8	174.6	7.3	
-349.4	-627.4	-61.6	-7.5	-246.1	592.8	162.3	12.2	
-346.9	-597.9	-88.6	17.1	182.0	590.3	137.7	2.4	
-378.9	-644.6	-105.9	-24.7	88.5	590.3	108.2	4.8	
-378.9	-730.7	-91.1	-61.6	-219.0	632.1	86.0	9.8	
-342.0	-757.8	-76.3	-12.4	-51.7	713.3	81.1	17.1	
-322.3	-720.9	-24.7	17.1	100.8	765.0	68.8	17.1	
-268.2	-642.1	9.8	-14.8	115.5	787.1	54.0	9.8	
-228.9	-524.1	59.0	-41.9	-64.0	856.0	31.9	17.1	
-221.5	-351.9	49.1	-39.4	-206.7	969.2	19.6	12.2	
-226.4	-248.5	-12.4	-32.1	-300.2	1077.4	-5.0	-2.5	
-391.2	-258.4	2.4	-29.6	-504.4	1151.2	-0.1	-5.0	
-494.5	-346.9	76.2	-41.9	120.5	1215.2	17.1	-9.9	
-519.1	-371.5	93.4	-19.8	376.3	1264.4	19.6	-0.1	
-482.2	-344.5	51.6	-29.6	447.6	1343.1	22.1	-0.1	
-438.0	-305.1	19.6	-22.2	260.7	1392.3	14.7	12.2	
-366.6	-238.7	19.6	-22.2	61.4	1478.4	22.1	-9.9	
-349.4	-182.1	-7.5	-22.2	-5.0	1532.5	12.2	-5.0	
-354.3	-177.2	-46.8	-17.3	-118.2	1581.7	-19.8	-5.0	
-386.3	-174.7	-66.5	-17.3	2.4	1645.7	-88.6	-5.0	
-408.4	-147.7	-69.0	-22.2	51.6	1702.2	-120.6	17.1	
-398.6	-214.1	-64.0	-19.8	39.3	1776.0	-135.4	-12.4	
-381.4	-290.4	-93.6	-14.8	44.2	1849.8	-145.2	-22.2	
-381.4	-297.7	-91.1	-5.0	86.0	1940.9	-137.8	-41.9	
-374.0	-302.7	-39.4	-0.1	-5.0	2017.1	-125.5	-19.8	
-270.7	-344.5	-17.3	-2.5	-34.5	1943.3	-135.4	-14.8	
-201.8	-327.3	9.8	14.7	-29.6	1776.0	-118.2	-12.4	
-108.3	-319.9	2.4	9.8	-32.1	1569.4	-118.2	-24.7	
-44.4	-305.1	36.8	-5.0	-44.4	1313.6	-128.0	-22.2	
-19.8	-359.2	39.3	-12.4	-78.8	1033.1	-123.1	-14.8	
49.1	-401.1	59.0	-27.1	-142.8	760.1	-100.9	-22.2	
93.4	-428.1	76.2	-17.3	-155.1	472.2	-108.3	-22.2	
100.8	-428.1	90.9	-24.7	-192.0	162.3	-98.5	-27.1	
162.3	-430.6	66.3	-27.1	-199.3	-184.6	-132.9	-34.5	
223.8	-403.5	41.7	-7.5	-115.7	-529.0	-174.7	-29.6	
265.6	-383.8	14.7	-14.8	95.9	-861.1	-206.7	-32.1	
322.2	-292.8	-7.5	-9.9	159.8	-1139.1	-226.4	-29.6	
378.8	-179.7	-34.5	-2.5	105.7	-1382.6	-238.7	-32.1	
420.6	-113.2	-51.7	2.4	118.0	-1606.5	-236.2	-27.1	
450.1	-98.5	-64.0	-12.4	-41.9	-1793.4	-233.8	-29.6	
452.6	-128.0	-66.5	-12.4	-130.5	-1938.6	-246.1	-37.0	
484.5	-172.3	-76.3	-17.3	-128.0	-2044.3	-251.0	-64.0	
501.8	-147.7	-100.9	-27.1	-86.2	-2105.8	-251.0	-49.3	
487.0	-96.0	-86.2	-14.8	-24.7	-2142.7	-238.7	-39.4	
528.8	-49.3	-64.0	-27.1	137.7	-2145.2	-228.9	-37.0	
487.0	-73.9	-41.9	-24.7	189.3	-2142.7	-223.9	-44.4	
514.1	-152.6	-17.3	-24.7	115.5	-2100.9	-199.3	-34.5	
531.3	-270.7	-12.4	-32.1	71.3	-2061.6	-182.1	-46.8	
484.5	-246.1	19.6	-32.1	46.7	-2029.6	-160.0	-46.8	
457.5	-182.1	51.6	-32.1	59.0	-1982.8	-157.5	-29.6	
462.4	-184.6	54.0	-32.1	31.9	-1958.2	-145.2	-32.1	
474.7	-113.2	49.1	-32.1	17.1	-1918.9	-115.7	-27.1	
504.2	-22.2	61.4	-22.2	-110.8	-1882.0	-93.6	-34.5	
501.8	2.4	63.9	-37.0	-196.9	-1818.0	-64.0	-24.7	
467.3	-17.3	39.3	-29.6	-125.5	-1749.1	-32.1	-19.8	
420.6	-125.5	12.2	-32.1	-12.4	-1685.2	-12.4	-19.8	
359.1	-317.4	-7.5	-32.1	59.0	-1621.2	-22.2	-27.1	
297.6	-268.2	-29.6	-41.9	4.8	-1527.7	-22.2	-22.2	
265.6	-169.8	-41.9	-49.3	-19.8	-1463.8	-9.9	-27.1	
228.7	-32.1	-51.7	-34.5	68.8	-1390.0	-2.5	-32.1	
206.6	103.2	-59.1	-24.7	90.9	-1301.4	-29.6	-44.4	
186.9	317.3	-76.3	-22.2	56.5	-1225.2	-49.3	-34.5	
120.5	558.3	-115.7	-24.7	31.9	-1148.9	-61.6	-19.8	
108.2	629.7	-125.5	-22.2	-78.8	-1087.4	-71.4	-12.4	
61.4	659.2	-91.1	-7.5	-223.9	-984.1	-78.8	-17.3	
9.8	563.3	-54.2	-12.4	-182.1	-902.9	-78.8	-19.8	
-56.7	487.0	-44.4	4.8	-64.0	-834.0	-69.0	-7.5	
-78.8	381.2	-0.1	-5.0	34.4	-747.9	-73.9	-5.0	
-103.4	268.1	46.7	9.8	61.4	-671.7	-83.7	7.3	
-108.3	236.1	49.1	9.8	-29.6	-597.9	-98.5	29.4	
-140.3	241.0	56.5	-0.1	-98.5	-536.4	-108.3	31.9	
-162.4	213.9	63.9	24.5	154.9	-435.5	-132.9	22.1	
-164.9	182.0	78.6	4.8	127.8	-337.1	-145.2	27.0	
-174.7	78.6	78.6	-0.1	54.0	-253.5	-152.6	17.1	
-187.0	22.1	66.3	-0.1	9.8	-157.5	-192.0	34.4	
-169.8	-81.3	29.4	2.4	-9.9	-103.4	-204.3	36.8	
-172.3	-233.8	2.4	7.3	-0.1	-54.2	-226.4	29.4	
-137.8	-287.9	-32.1	14.7	4.8	4.8	-251.0	12.2	
-113.2	-339.6	-49.3	-2.5	-39.4	66.3	-280.5	19.6	
-105.9	-403.5	-61.6	7.3	-98.5	115.5	-270.7	36.8	
-83.7	-440.4	-66.5	7.3	-100.9	162.3	-302.7	29.4	
-66.5	-442.9	-91.1	-14.8	-81.3	196.7	-297.7	36.8	
-54.2	-386.3	-132.9	-17.3	-59.1	216.4	-290.4	31.9	
-44.4	-391.2	-108.3	-17.3	-9.9	241.0	-263.3	56.5	
-49.3	-553.6	-88.6	-22.2	12.2	263.1	-246.1	27.0	
-39.4	-711.0	-66.5	17.1	17.1	268.1	-194.4	29.4	
-32.1	-718.4	-22.2	14.7	-61.6	273.0	-140.3	24.5	
-17.3	-573.3	14.7	14.7	-17.3	265.6	-96.0	34.4	
12.2	-406.0	49.1	14.7	12.2	250.8	-49.3	39.3	
7.3	-465.0	73.7	-0.1	24.5	231.2	-9.9	44.2	
22.1	-489.6	86.0	-12.4	12.2	206.6	36.8	34.4	
29.4	-361.7	83.6	-24.7	-37.0	164.7	54.0	34.4	
2.4	-209.2	68.8	-39.4	-76.3	145.1	61.4	29.4	
-12.4	-96.0	63.9	-29.6	12.2	130.3	59.0	34.4	
-32.1	-51.7	49.1	-5.0	73.7	95.9	76.2	44.2	
-24.7	-145.2	27.0	-7.5	2.4	71.3	81.1	24.5	
-32.1	-174.7	-17.3	-0.1	4.8	27.0	86.0	31.9	
-27.1	-169.8	-41.9	-0.1	9.8	-14.8	73.7	17.1	
-9.9	-167.4	-59.1	-2.5	2.4	-41.9	78.6	17.1	
14.7	-123.1	-56.7	2.4	-7.5	-64.0	68.8	14.7	
34.4	9.8	-61.6	-17.3	-27.1	-110.8	56.5	9.8	
51.6	157.4	-71.4	-32.1	-29.6	-130.5	44.2	34.4	
31.9	157.4	-96.0	-24.7	-14.8	-172.3	54.0	17.1	
54.0	164.7	-98.5	-32.1	-34.5	-201.8	66.3	-0.1	
66.3	196.7	-73.9	-12.4	-29.6	-226.4	68.8	2.4	
27.0	258.2	-49.3	-7.5	-17.3	-251.0	88.5	-2.5	
22.1	344.3	-9.9	-12.4	-17.3	-270.7	108.2	12.2	
59.0	368.9	14.7	-9.9	-24.7	-295.3	127.8	-2.5	
95.9	309.9	14.7	9.8	-17.3	-322.3	142.6	-2.5	
110.6	182.0	-2.5	19.6	-7.5	-344.5	145.1	-5.0	
90.9	61.4	34.4	14.7	-5.0	-369.1	159.8	19.6	
61.4	113.1	-0.1	-29.6	-19.8	-408.4	154.9	17.1	
9.8	177.0	24.5	-71.4	-29.6	-418.3	172.1	4.8	
-19.8	177.0	66.3	-59.1	-29.6	-440.4	172.1	22.1	
-37.0	216.4	44.2	-66.5	-29.6	-477.3	186.9	4.8	
-56.7	238.5	27.0	-59.1	-24.7	-521.6	199.2	-12.4	
-71.4	344.3	7.3	-17.3	-29.6	-561.0	191.8	-17.3	
-71.4	302.5	-7.5	4.8	-41.9	-592.9	184.4	-5.0	
-54.2	216.4	-29.6	9.8	-41.9	-632.3	177.0	-12.4	
-32.1	152.4	-64.0	-12.4	-51.7	-676.6	177.0	-17.3	
-12.4	113.1	-73.9	-54.2	-41.9	-733.2	154.9	-12.4	
27.0	56.5	-64.0	-61.6	-24.7	-762.7	172.1	-29.6	
24.5	29.4	-81.3	-64.0	-14.8	-814.3	162.3	-34.5	
24.5	22.1	-98.5	-73.9	-34.5	-851.2	150.0	-44.4	
12.2	22.1	-88.6	-66.5	-19.8	-873.4	145.1	-37.0	
24.5	31.9	-39.4	-41.9	-19.8	-890.6	152.4	-29.6	
-0.1	73.7	-19.8	-9.9	2.4	-932.4	145.1	-29.6	
-24.7	61.4	-9.9	-9.9	-14.8	-947.2	140.1	-19.8	
-29.6	59.0	9.8	-7.5	-12.4	-974.2	145.1	-19.8	
-46.8	41.7	36.8	-27.1	-32.1	-984.1	154.9	-19.8	
-61.6	46.7	34.4	-27.1	-24.7	-998.8	157.4	-9.9	
-69.0	39.3	41.7	-37.0	-32.1	-1023.4	177.0	-12.4	
-59.1	56.5	76.2	-37.0	-22.2	-1035.7	182.0	-7.5	
-7.5	172.1	78.6	-39.4	-34.5	-1067.7	191.8	-7.5	
19.6	218.9	49.1	-27.1	-34.5	-1077.6	182.0	-9.9	
17.1	167.2	29.4	-24.7	-56.7	-1089.9	189.3	-29.6	
12.2	164.7	-9.9	-19.8	-61.6	-1092.3	196.7	-29.6	
4.8	137.7	-56.7	-14.8	-56.7	-1097.2	186.9	-32.1	
-5.0	137.7	-71.4	-22.2	-44.4	-1094.8	172.1	-51.7	
-29.6	113.1	-78.8	-7.5	-22.2	-1089.9	182.0	-49.3	
-64.0	122.9	-61.6	-9.9	4.8	-1092.3	174.6	-29.6	
-78.8	174.6	-73.9	-9.9	12.2	-1080.0	154.9	-29.6	
-69.0	213.9	-105.9	-37.0	7.3	-1038.2	152.4	-34.5	
-59.1	218.9	-81.3	-44.4	-12.4	-989.0	159.8	-27.1	
-59.1	213.9	-69.0	-19.8	-41.9	-954.6	167.2	-24.7	
-78.8	231.2	-73.9	-17.3	-14.8	-883.2	157.4	-27.1	
-76.3	209.0	-29.6	-17.3	-2.5	-831.6	152.4	-41.9	
-66.5	253.3	24.5	-2.5	2.4	-767.6	164.7	-46.8	
-64.0	186.9	54.0	9.8	7.3	-718.4	159.8	-34.5	
-37.0	191.8	49.1	29.4	-0.1	-671.7	152.4	-44.4	
-49.3	221.3	39.3	17.1	-9.9	-629.8	154.9	-27.1	
-39.4	231.2	12.2	7.3	-9.9	-588.0	147.5	-37.0	
-49.3	258.2	56.5	-5.0	-5.0	-536.4	145.1	-17.3	
-56.7	381.2	44.2	-9.9	-5.0	-497.0	137.7	-14.8	
-69.0	585.4	24.5	-7.5	-7.5	-455.2	130.3	-0.1	
-54.2	575.6	22.1	-14.8	-12.4	-418.3	132.8	-7.5	
-54.2	462.4	-12.4	-7.5	-17.3	-396.1	122.9	-5.0	
-64.0	373.8	-37.0	-2.5	-19.8	-356.8	122.9	-22.2	
-59.1	309.9	-41.9	2.4	-17.3	-322.3	135.2	-37.0	
-56.7	287.7	-51.7	-12.4	-24.7	-290.4	130.3	-29.6	
-27.1	268.1	-73.9	-5.0	-19.8	-270.7	122.9	-32.1	
-12.4	236.1	-71.4	-7.5	-14.8	-268.2	130.3	-37.0	
-5.0	238.5	-83.7	-2.5	-22.2	-270.7	115.5	-51.7	
-12.4	314.8	-88.6	9.8	-9.9	-260.8	98.3	-37.0	
-14.8	327.1	-56.7	-5.0	4.8	-241.2	100.8	-34.5	
-27.1	290.2	-39.4	-14.8	-2.5	-241.2	120.5	-34.5	
-46.8	270.5	-17.3	-27.1	-5.0	-255.9	127.8	-39.4	
-64.0	248.4	2.4	-24.7	2.4	-142.8	132.8	-27.1	
-71.4	260.7	7.3	-29.6	-7.5	137.7	120.5	-9.9	
-64.0	196.7	39.3	-49.3	-19.8	420.6	110.6	-2.5	
-56.7	135.2	73.7	-39.4	-14.8	698.6	100.8	-7.5	
-54.2	118.0	17.1	-24.7	-5.0	917.5	49.1	-22.2	
-51.7	135.2	19.6	-34.5	-12.4	1106.9	39.3	-24.7	
-29.6	113.1	44.2	-56.7	-2.5	1284.0	19.6	-27.1	
-7.5	122.9	29.4	-66.5	9.8	1397.2	-7.5	-9.9	
-5.0	127.8	22.1	-76.3	4.8	1475.9	-61.6	24.5	
-5.0	162.3	17.1	-54.2	-5.0	1525.1	-96.0	9.8	
-9.9	100.8	-12.4	-56.7	-7.5	1552.2	-128.0	-34.5	
-7.5	56.5	-71.4	-66.5	-5.0	1566.9	-150.1	-54.2	
-2.5	76.2	-59.1	-49.3	-5.0	1566.9	-147.7	-69.0	
19.6	46.7	-120.6	-49.3	-12.4	1544.8	-157.5	-56.7	
34.4	19.6	-130.5	-56.7	-37.0	1495.6	-177.2	-49.3	
59.0	-19.8	-110.8	-59.1	-19.8	1443.9	-182.1	7.3	
56.5	-46.8	-88.6	-44.4	-12.4	1377.5	-184.6	9.8	
51.6	-76.3	-32.1	-49.3	-2.5	1335.7	-211.6	-7.5	
44.2	-100.9	-37.0	-29.6	-17.3	1269.3	-204.3	-7.5	
34.4	-123.1	-22.2	-34.5	-24.7	1190.6	-189.5	-27.1	
24.5	-147.7	4.8	-22.2	2.4	1138.9	-164.9	-24.7	
36.8	-184.6	41.7	-32.1	27.0	1077.4	-169.8	-27.1	
39.3	-199.3	34.4	-19.8	12.2	1013.4	-164.9	-19.8	
61.4	-216.6	51.6	-27.1	7.3	949.5	-157.5	-12.4	
68.8	-248.5	41.7	-19.8	-2.5	870.8	-174.7	-17.3	
83.6	-275.6	54.0	-32.1	2.4	809.3	-187.0	-59.1	
115.5	-295.3	78.6	-49.3	-7.5	742.8	-177.2	-73.9	
118.0	-315.0	44.2	-37.0	-7.5	669.0	-189.5	-64.0	
137.7	-339.6	22.1	-34.5	-19.8	582.9	-194.4	-41.9	
162.3	-356.8	29.4	-22.2	-34.5	523.9	-204.3	-2.5	
177.0	-381.4	9.8	-29.6	-19.8	462.4	-211.6	46.7	
189.3	-410.9	-41.9	-24.7	-9.9	396.0	-233.8	-2.5	
194.3	-428.1	-110.8	-27.1	-7.5	327.1	-228.9	-19.8	
213.9	-445.3	-105.9	-44.4	-14.8	285.3	-219.0	-34.5	
221.3	-460.1	-71.4	-17.3	-14.8	241.0	-233.8	-41.9	
223.8	-477.3	-100.9	2.4	-12.4	174.6	-216.6	-71.4	
265.6	-482.2	-98.5	9.8	-5.0	140.1	-216.6	-34.5	
250.8	-474.9	-91.1	-19.8	-24.7	81.1	-196.9	-12.4	
248.4	-482.2	-54.2	-24.7	-12.4	68.8	-209.2	-24.7	
226.2	-474.9	7.3	-17.3	-19.8	51.6	-184.6	-0.1	
290.2	-472.4	17.1	-24.7	-7.5	54.0	-196.9	-0.1	
314.8	-457.6	7.3	-24.7	7.3	41.7	-179.7	-27.1	
341.9	-447.8	41.7	-41.9	12.2	36.8	-167.4	-64.0	
378.8	-428.1	59.0	-37.0	-0.1	27.0	-177.2	-27.1	
413.2	-433.0	71.3	-27.1	2.4	24.5	-164.9	-24.7	
408.3	-428.1	61.4	-9.9	-9.9	17.1	-164.9	-5.0	
400.9	-420.7	68.8	-14.8	-0.1	24.5	-164.9	-17.3	
376.3	-413.4	61.4	-12.4	-14.8	12.2	-167.4	-7.5	
319.7	-381.4	-24.7	-12.4	-17.3	9.8	-162.4	-0.1	
285.3	-381.4	-44.4	-37.0	-22.2	2.4	-140.3	2.4	
309.9	-356.8	-37.0	-24.7	-29.6	-2.5	-147.7	-9.9	
302.5	-344.5	-37.0	-14.8	-14.8	-7.5	-147.7	-44.4	
211.5	-302.7	-29.6	-14.8	-9.9	4.8	-145.2	-24.7	
194.3	-273.1	-46.8	-27.1	-0.1	-12.4	-130.5	7.3	
194.3	-265.8	-83.7	-44.4	-17.3	-12.4	-128.0	-2.5	
189.3	-228.9	-115.7	-37.0	-7.5	-37.0	-105.9	-0.1	
209.0	-209.2	-115.7	-34.5	-9.9	-29.6	-81.3	-12.4	
213.9	-174.7	-86.2	-9.9	-0.1	-46.8	-76.3	-29.6	
209.0	-132.9	-54.2	-7.5	-2.5	-59.1	-56.7	-29.6	
255.8	-93.6	-14.8	-17.3	7.3	-73.9	-39.4	9.8	
332.0	-66.5	31.9	-34.5	12.2	-69.0	-29.6	14.7	
413.2	-34.5	41.7	-27.1	17.1	-91.1	-24.7	41.7	
440.3	12.2	66.3	-29.6	12.2	-98.5	-22.2	7.3	
455.0	44.2	66.3	-22.2	14.7	-110.8	-5.0	4.8	
467.3	78.6	54.0	-29.6	14.7	-108.3	12.2	2.4	
464.9	113.1	39.3	-24.7	17.1	-125.5	9.8	27.0	
464.9	147.5	44.2	-34.5	9.8	-123.1	-5.0	78.6	
467.3	186.9	36.8	-44.4	14.7	-132.9	-19.8	83.6	
482.1	236.1	4.8	-19.8	4.8	-140.3	-37.0	63.9	
432.9	275.4	-32.1	-17.3	4.8	-160.0	-46.8	-14.8	
290.2	319.7	-41.9	-5.0	7.3	-179.7	-64.0	-123.1	
142.6	364.0	-64.0	-19.8	17.1	-214.1	-88.6	-66.5	
-5.0	418.1	-59.1	-37.0	19.6	-263.3	-100.9	-32.1	
-182.1	452.6	-69.0	-17.3	31.9	-300.2	-123.1	-41.9	
-391.2	496.8	-81.3	-27.1	24.5	-354.3	-140.3	-24.7	
-580.6	523.9	-115.7	-24.7	19.6	-305.1	-155.1	-17.3	
-701.2	553.4	-96.0	-9.9	27.0	-157.5	-157.5	-14.8	
-858.6	590.3	-83.7	-27.1	41.7	2.4	-147.7	4.8	
-1038.2	607.5	-61.6	-49.3	36.8	100.8	-152.6	-7.5	
-1161.2	634.6	-29.6	-27.1	54.0	159.8	-140.3	-17.3	
-1144.0	646.9	-9.9	7.3	51.6	164.7	-142.8	-2.5	
-1070.2	666.6	22.1	2.4	44.2	164.7	-152.6	-12.4	
-1025.9	678.9	39.3	-12.4	36.8	115.5	-150.1	-12.4	
-1006.2	666.6	49.1	-9.9	41.7	76.2	-155.1	7.3	
-930.0	669.0	61.4	19.6	36.8	54.0	-164.9	-5.0	
-846.3	659.2	76.2	14.7	39.3	44.2	-172.3	-54.2	
-740.5	619.8	83.6	-12.4	46.7	29.4	-174.7	-41.9	
-639.7	590.3	66.3	-14.8	46.7	34.4	-179.7	-9.9	
-548.7	546.0	27.0	-12.4	24.5	49.1	-194.4	24.5	
-479.8	494.4	-39.4	-9.9	31.9	63.9	-194.4	29.4	
-435.5	435.3	-76.3	4.8	24.5	76.2	-184.6	12.2	
-442.9	373.8	-96.0	-17.3	22.1	100.8	-206.7	12.2	
-430.6	297.6	-96.0	-22.2	24.5	110.6	-189.5	19.6	
-408.4	213.9	-98.5	-46.8	7.3	122.9	-179.7	-12.4	
-423.2	132.8	-73.9	-44.4	24.5	125.4	-187.0	-22.2	
-423.2	39.3	-86.2	-54.2	14.7	103.2	-169.8	12.2	
-420.7	-46.8	-78.8	-64.0	27.0	88.5	-162.4	-5.0	
-445.3	-125.5	-83.7	-59.1	-5.0	66.3	-145.2	-41.9	
-492.1	-211.6	-14.8	-54.2	9.8	49.1	-118.2	-29.6	
-568.3	-292.8	-34.5	-56.7	24.5	9.8	-98.5	-93.6	
-632.3	-376.5	-71.4	-93.6	12.2	-12.4	-91.1	-81.3	
-711.0	-447.8	-37.0	-93.6	12.2	-61.6	-78.8	-22.2	
-789.7	-536.4	-24.7	-81.3	9.8	-96.0	-61.6	-34.5	
-851.2	-595.4	19.6	-64.0	7.3	-132.9	-41.9	-27.1	
-797.1	-666.7	61.4	-56.7	14.7	-162.4	-19.8	-22.2	
-676.6	-723.3	81.1	-59.1	17.1	-192.0	-2.5	-27.1	
-538.8	-762.7	63.9	-29.6	17.1	-214.1	4.8	-14.8	
-337.1	-826.6	46.7	-37.0	2.4	-228.9	17.1	-34.5	
-110.8	-863.5	34.4	-7.5	9.8	-236.2	41.7	-37.0	
152.4	-907.8	12.2	-7.5	-9.9	-228.9	51.6	-17.3	
332.0	-947.2	9.8	-27.1	-14.8	-211.6	63.9	-27.1	
506.7	-984.1	-17.3	-34.5	-14.8	-179.7	76.2	-22.2	
622.3	-1018.5	-7.5	-39.4	-14.8	-164.9	98.3	-41.9	
701.0	-1040.7	-14.8	-14.8	-2.5	-125.5	113.1	-44.4	
705.9	-1077.6	-93.6	9.8	2.4	-103.4	127.8	-51.7	
718.2	-1097.2	-142.8	17.1	-2.5	-78.8	154.9	-14.8	
747.8	-1102.2	-96.0	-2.5	4.8	-54.2	174.6	-14.8	
794.5	-1104.6	-81.3	2.4	7.3	-32.1	199.2	-2.5	
828.9	-1080.0	-69.0	9.8	17.1	-0.1	218.9	-0.1	
856.0	-1040.7	-27.1	-17.3	7.3	19.6	245.9	-14.8	
927.3	-998.8	12.2	2.4	4.8	54.0	265.6	-29.6	
1011.0	-942.3	29.4	44.2	7.3	90.9	285.3	19.6	
1067.6	-868.5	22.1	12.2	9.8	76.2	295.1	12.2	
1092.2	-804.5	24.5	-32.1	4.8	86.0	324.6	-29.6	
1089.7	-723.3	54.0	-29.6	19.6	95.9	332.0	-29.6	
1077.4	-627.4	51.6	-14.8	7.3	125.4	351.7	-37.0	
1020.8	-546.2	34.4	-34.5	-0.1	108.2	349.2	-34.5	
942.1	-457.6	12.2	-37.0	-2.5	127.8	354.2	-66.5	
836.3	-381.4	-9.9	-24.7	-14.8	132.8	356.6	12.2	
735.5	-287.9	19.6	-14.8	4.8	142.6	356.6	27.0	
614.9	-223.9	56.5	-0.1	-7.5	135.2	354.2	12.2	
482.1	-142.8	17.1	31.9	-0.1	142.6	336.9	4.8	
366.5	-66.5	7.3	36.8	-7.5	147.5	344.3	-17.3	
255.8	-0.1	-0.1	51.6	-5.0	150.0	327.1	-24.7	
179.5	78.6	-24.7	56.5	-14.8	169.7	332.0	-24.7	
83.6	150.0	-64.0	68.8	-17.3	164.7	327.1	-19.8	
29.4	213.9	-179.7	90.9	-14.8	164.7	324.6	-32.1	
-9.9	280.4	-214.1	118.0	-9.9	152.4	324.6	-22.2	
-44.4	322.2	-113.2	135.2	4.8	159.8	324.6	-2.5	
-93.6	376.3	-56.7	162.3	14.7	142.6	302.5	17.1	
-130.5	415.7	2.4	196.7	2.4	147.5	309.9	-24.7	
-147.7	462.4	31.9	194.3	4.8	145.1	295.1	-37.0	
-194.4	457.5	29.4	130.3	-5.0	125.4	260.7	-9.9	
-233.8	445.2	36.8	83.6	-9.9	105.7	248.4	7.3	
-241.2	425.5	24.5	39.3	-5.0	71.3	231.2	4.8	
-270.7	413.2	2.4	12.2	-14.8	46.7	204.1	7.3	
-302.7	371.4	31.9	-14.8	-22.2	7.3	182.0	-27.1	
-315.0	324.6	29.4	-49.3	-32.1	-41.9	162.3	12.2	
-332.2	265.6	19.6	-93.6	-19.8	-96.0	130.3	-66.5	
-324.8	191.8	14.7	-93.6	-9.9	-135.4	105.7	-61.6	
-292.8	103.2	-7.5	-115.7	-5.0	-174.7	73.7	-44.4	
-263.3	86.0	-41.9	-125.5	-12.4	-233.8	49.1	-56.7	
-258.4	137.7	-41.9	-145.2	-24.7	-263.3	24.5	-44.4	
-228.9	209.0	-71.4	-135.4	-22.2	-285.4	2.4	-66.5	
-206.7	243.5	-120.6	-150.1	-22.2	-297.7	-19.8	-54.2	
-160.0	241.0	-152.6	-162.4	-24.7	-329.7	-39.4	-27.1	
-125.5	231.2	-140.3	-162.4	-17.3	-337.1	-51.7	-24.7	
-120.6	248.4	-110.8	-164.9	-17.3	-366.6	-51.7	-37.0	
-103.4	295.1	-56.7	-167.4	-17.3	-391.2	-39.4	-41.9	
-108.3	305.0	-49.3	-177.2	-0.1	-383.8	-27.1	-19.8	
-137.8	295.1	-64.0	-189.5	-7.5	-366.6	-39.4	-17.3	
-150.1	226.2	17.1	-192.0	-9.9	-346.9	-51.7	-24.7	
-150.1	172.1	206.6	-192.0	-5.0	-342.0	-46.8	-0.1	
-152.6	88.5	209.0	-182.1	-19.8	-342.0	-46.8	-2.5	
-167.4	29.4	189.3	-164.9	-2.5	-324.8	-69.0	14.7	
-177.2	-37.0	194.3	-130.5	-17.3	-307.6	-71.4	17.1	
